Column,time,hours,minutes,pedestrians,bicyclists,cars,buses,trucks,location,long,lat,total
10750,2019-11-10T20:15:00Z,20,15,62,14,274,1,3,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084,354
10751,2019-11-10T20:30:00Z,20,30,98,30,304,1,4,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084,437
10752,2019-11-10T20:45:00Z,20,45,61,14,244,4,6,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084,329
10753,2019-11-10T21:00:00Z,21,00,60,21,325,0,3,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084,409
10754,2019-11-10T21:15:00Z,21,15,25,6,246,0,1,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084,278
10755,2019-11-10T21:30:00Z,21,30,63,10,353,2,6,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084,434
10756,2019-11-10T21:45:00Z,21,45,58,14,386,3,5,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084,466
10757,2019-11-10T22:00:00Z,22,00,42,12,324,0,2,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084,380
10758,2019-11-10T22:15:00Z,22,15,41,2,142,1,0,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084,186
10759,2019-11-10T22:30:00Z,22,30,39,0,76,0,1,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084,116
10760,2019-11-10T22:45:00Z,22,45,27,2,45,0,0,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084,74
10761,2019-11-10T23:00:00Z,23,00,25,1,35,0,0,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084,61
10762,2019-11-10T23:15:00Z,23,15,22,11,32,0,0,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084,65
10763,2019-11-10T23:30:00Z,23,30,18,0,31,0,1,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084,50
10764,2019-11-10T23:45:00Z,23,45,38,0,35,0,0,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084,73
10765,2019-11-11T00:00:00Z,00,00,45,9,39,1,0,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084,94
10766,2019-11-11T00:15:00Z,00,15,19,1,28,0,0,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084,48
10767,2019-11-11T00:30:00Z,00,30,21,2,34,0,0,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084,57
10768,2019-11-11T00:45:00Z,00,45,17,0,38,0,0,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084,55
10769,2019-11-11T01:00:00Z,01,00,12,0,38,0,0,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084,50
10770,2019-11-11T01:15:00Z,01,15,10,1,33,0,0,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084,44
10771,2019-11-11T01:30:00Z,01,30,13,0,24,0,0,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084,37
10772,2019-11-11T01:45:00Z,01,45,27,4,25,0,0,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084,56
10773,2019-11-11T02:00:00Z,02,00,38,7,33,0,0,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084,78
10774,2019-11-11T02:15:00Z,02,15,6,0,19,0,0,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084,25
10775,2019-11-11T02:30:00Z,02,30,11,0,24,0,0,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084,35
10776,2019-11-11T02:45:00Z,02,45,2,0,22,0,0,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084,24
10777,2019-11-11T03:00:00Z,03,00,12,0,45,0,0,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084,57
10778,2019-11-11T03:15:00Z,03,15,19,1,19,0,0,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084,39
10779,2019-11-11T03:30:00Z,03,30,6,0,15,0,0,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084,21
10780,2019-11-11T03:45:00Z,03,45,2,0,18,0,0,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084,20
10781,2019-11-11T04:00:00Z,04,00,1,0,27,1,1,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084,30
10782,2019-11-11T04:15:00Z,04,15,18,8,10,0,0,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084,36
10783,2019-11-11T04:30:00Z,04,30,6,0,15,0,0,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084,21
10784,2019-11-11T04:45:00Z,04,45,7,0,8,0,0,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084,15
10785,2019-10-28T04:00:00Z,04,00,3,0,8,0,0,Stadium_Dr_East_Of_Regents_Dr,38.990138,-76.940421,11
10786,2019-10-28T04:15:00Z,04,15,1,0,7,0,0,Stadium_Dr_East_Of_Regents_Dr,38.990138,-76.940421,8
10787,2019-10-28T04:30:00Z,04,30,0,0,4,0,0,Stadium_Dr_East_Of_Regents_Dr,38.990138,-76.940421,4
10788,2019-10-28T04:45:00Z,04,45,1,0,6,0,0,Stadium_Dr_East_Of_Regents_Dr,38.990138,-76.940421,7
10789,2019-10-28T05:00:00Z,05,00,0,0,2,0,0,Stadium_Dr_East_Of_Regents_Dr,38.990138,-76.940421,2
10790,2019-10-28T05:15:00Z,05,15,1,0,4,0,0,Stadium_Dr_East_Of_Regents_Dr,38.990138,-76.940421,5
10791,2019-10-28T05:30:00Z,05,30,1,0,6,0,0,Stadium_Dr_East_Of_Regents_Dr,38.990138,-76.940421,7
10792,2019-10-28T05:45:00Z,05,45,2,0,2,0,0,Stadium_Dr_East_Of_Regents_Dr,38.990138,-76.940421,4
10793,2019-10-28T06:00:00Z,06,00,0,0,2,0,1,Stadium_Dr_East_Of_Regents_Dr,38.990138,-76.940421,3
10794,2019-10-28T06:15:00Z,06,15,0,0,0,0,0,Stadium_Dr_East_Of_Regents_Dr,38.990138,-76.940421,0
10795,2019-10-28T06:30:00Z,06,30,0,0,0,0,0,Stadium_Dr_East_Of_Regents_Dr,38.990138,-76.940421,0
10796,2019-10-28T06:45:00Z,06,45,0,0,1,0,1,Stadium_Dr_East_Of_Regents_Dr,38.990138,-76.940421,2
10797,2019-10-28T07:00:00Z,07,00,0,0,1,0,0,Stadium_Dr_East_Of_Regents_Dr,38.990138,-76.940421,1
10798,2019-10-28T07:15:00Z,07,15,1,0,2,0,0,Stadium_Dr_East_Of_Regents_Dr,38.990138,-76.940421,3
10799,2019-10-28T07:30:00Z,07,30,0,0,8,0,1,Stadium_Dr_East_Of_Regents_Dr,38.990138,-76.940421,9
10800,2019-10-28T07:45:00Z,07,45,8,0,17,0,0,Stadium_Dr_East_Of_Regents_Dr,38.990138,-76.940421,25
10801,2019-10-28T08:00:00Z,08,00,4,0,1,0,0,Stadium_Dr_East_Of_Regents_Dr,38.990138,-76.940421,5
10802,2019-10-28T08:15:00Z,08,15,1,0,3,0,0,Stadium_Dr_East_Of_Regents_Dr,38.990138,-76.940421,4
10803,2019-10-28T08:30:00Z,08,30,2,0,2,0,2,Stadium_Dr_East_Of_Regents_Dr,38.990138,-76.940421,6
10804,2019-10-28T08:45:00Z,08,45,0,0,3,1,1,Stadium_Dr_East_Of_Regents_Dr,38.990138,-76.940421,5
10805,2019-10-28T09:00:00Z,09,00,0,0,3,0,1,Stadium_Dr_East_Of_Regents_Dr,38.990138,-76.940421,4
10806,2019-10-28T09:15:00Z,09,15,0,0,5,0,1,Stadium_Dr_East_Of_Regents_Dr,38.990138,-76.940421,6
10807,2019-10-28T09:30:00Z,09,30,0,0,11,0,1,Stadium_Dr_East_Of_Regents_Dr,38.990138,-76.940421,12
10808,2019-10-28T09:45:00Z,09,45,0,0,12,0,0,Stadium_Dr_East_Of_Regents_Dr,38.990138,-76.940421,12
10809,2019-10-28T10:00:00Z,10,00,0,0,15,0,0,Stadium_Dr_East_Of_Regents_Dr,38.990138,-76.940421,15
10810,2019-10-28T10:15:00Z,10,15,0,0,23,1,2,Stadium_Dr_East_Of_Regents_Dr,38.990138,-76.940421,26
10811,2019-10-28T10:30:00Z,10,30,1,0,18,0,2,Stadium_Dr_East_Of_Regents_Dr,38.990138,-76.940421,21
10812,2019-10-28T10:45:00Z,10,45,1,0,32,7,6,Stadium_Dr_East_Of_Regents_Dr,38.990138,-76.940421,46
10813,2019-10-28T11:00:00Z,11,00,5,0,59,6,6,Stadium_Dr_East_Of_Regents_Dr,38.990138,-76.940421,76
10814,2019-10-28T11:15:00Z,11,15,18,1,51,5,5,Stadium_Dr_East_Of_Regents_Dr,38.990138,-76.940421,80
10815,2019-10-28T11:30:00Z,11,30,44,0,84,6,11,Stadium_Dr_East_Of_Regents_Dr,38.990138,-76.940421,145
10816,2019-10-28T11:45:00Z,11,45,154,28,87,3,14,Stadium_Dr_East_Of_Regents_Dr,38.990138,-76.940421,286
10817,2019-10-28T12:00:00Z,12,00,58,6,54,2,4,Stadium_Dr_East_Of_Regents_Dr,38.990138,-76.940421,124
10818,2019-10-28T12:15:00Z,12,15,30,1,90,8,9,Stadium_Dr_East_Of_Regents_Dr,38.990138,-76.940421,138
10819,2019-10-28T12:30:00Z,12,30,124,11,82,7,10,Stadium_Dr_East_Of_Regents_Dr,38.990138,-76.940421,234
10820,2019-10-28T12:45:00Z,12,45,388,39,76,2,8,Stadium_Dr_East_Of_Regents_Dr,38.990138,-76.940421,513
10821,2019-10-28T13:00:00Z,13,00,172,18,109,10,11,Stadium_Dr_East_Of_Regents_Dr,38.990138,-76.940421,320
10822,2019-10-28T13:15:00Z,13,15,110,15,50,5,5,Stadium_Dr_East_Of_Regents_Dr,38.990138,-76.940421,185
10823,2019-10-28T13:30:00Z,13,30,130,18,85,7,15,Stadium_Dr_East_Of_Regents_Dr,38.990138,-76.940421,255
10824,2019-10-28T13:45:00Z,13,45,602,131,93,2,6,Stadium_Dr_East_Of_Regents_Dr,38.990138,-76.940421,834
10825,2019-10-28T14:00:00Z,14,00,158,36,90,7,9,Stadium_Dr_East_Of_Regents_Dr,38.990138,-76.940421,300
10826,2019-10-28T14:15:00Z,14,15,58,8,53,6,17,Stadium_Dr_East_Of_Regents_Dr,38.990138,-76.940421,142
10827,2019-10-28T14:30:00Z,14,30,135,15,67,3,8,Stadium_Dr_East_Of_Regents_Dr,38.990138,-76.940421,228
10828,2019-10-28T14:45:00Z,14,45,585,146,86,5,11,Stadium_Dr_East_Of_Regents_Dr,38.990138,-76.940421,833
10829,2019-10-28T15:00:00Z,15,00,174,18,91,4,9,Stadium_Dr_East_Of_Regents_Dr,38.990138,-76.940421,296
10830,2019-10-28T15:15:00Z,15,15,102,6,34,6,8,Stadium_Dr_East_Of_Regents_Dr,38.990138,-76.940421,156
10831,2019-10-28T15:30:00Z,15,30,171,24,41,5,6,Stadium_Dr_East_Of_Regents_Dr,38.990138,-76.940421,247
10832,2019-10-28T15:45:00Z,15,45,656,97,55,7,6,Stadium_Dr_East_Of_Regents_Dr,38.990138,-76.940421,821
10833,2019-10-28T16:00:00Z,16,00,204,30,97,7,2,Stadium_Dr_East_Of_Regents_Dr,38.990138,-76.940421,340
10834,2019-10-28T16:15:00Z,16,15,70,4,72,6,11,Stadium_Dr_East_Of_Regents_Dr,38.990138,-76.940421,163
10835,2019-10-28T16:30:00Z,16,30,64,9,90,3,6,Stadium_Dr_East_Of_Regents_Dr,38.990138,-76.940421,172
10836,2019-10-28T16:45:00Z,16,45,191,78,51,6,5,Stadium_Dr_East_Of_Regents_Dr,38.990138,-76.940421,331
10837,2019-10-28T17:00:00Z,17,00,81,31,56,4,4,Stadium_Dr_East_Of_Regents_Dr,38.990138,-76.940421,176
10838,2019-10-28T17:15:00Z,17,15,34,9,63,2,5,Stadium_Dr_East_Of_Regents_Dr,38.990138,-76.940421,113
10839,2019-10-28T17:30:00Z,17,30,54,24,68,5,9,Stadium_Dr_East_Of_Regents_Dr,38.990138,-76.940421,160
10840,2019-10-28T17:45:00Z,17,45,231,105,86,3,5,Stadium_Dr_East_Of_Regents_Dr,38.990138,-76.940421,430
